_id,Causa,Causa Classificada,UF ID,Unidade de federação,Sexo,Idade,Ano,Taxa de mortalidade,Número de óbitos,Mortalidade Proporcional,Classificação,top,filtro_1
1927751,Tétano,107 Tétano,135,Brasil,Ambos,Todas as idades (padronizado),2002,0.15,0,0,107,,
1927771,Melanoma maligno da pele,077 Melanoma maligno da pele,135,Brasil,Ambos,Todas as idades (padronizado),2000,0.97,0,0,77,,
1927784,Câncer de nasofaringe,103 Câncer de nasofaringe,135,Brasil,Ambos,Todas as idades (padronizado),1993,0.22,0,0,103,,
1927903,Ds biliares e da vesícula biliar,045 Ds biliares e da vesícula biliar,135,Brasil,Ambos,Todas as idades (padronizado),2006,2.9,0,0,45,,
1927919,D vascular periférica,066 D vascular periférica,135,Brasil,Ambos,Todas as idades (padronizado),2012,1.39,0,0,66,,
1927943,D inflamatória intestinal,091 D inflamatória intestinal,135,Brasil,Ambos,Todas as idades (padronizado),2014,0.44,0,0,91,,
1928000,Câncer de pele não melanoma,068 Câncer de pele não melanoma,135,Brasil,Ambos,Todas as idades (padronizado),2006,1.24,0,0,68,,
1928139,Violência interpessoal,010 Violência interpessoal,135,Brasil,Ambos,Todas as idades (padronizado),1990,27.05,0,0,10,1,19901
1928429,Pancreatite,057 Pancreatite,135,Brasil,Ambos,Todas as idades (padronizado),2002,1.93,0,0,57,,
1928436,Out transtornos musculoesqueléticos,072 Out transtornos musculoesqueléticos,135,Brasil,Ambos,Todas as idades (padronizado),2012,1.17,0,0,72,,
1928446,Out acidentes de transporte,075 Out acidentes de transporte,135,Brasil,Ambos,Todas as idades (padronizado),2006,1.08,0,0,75,,
1928468,Mieloma múltiplo,072 Mieloma múltiplo,135,Brasil,Ambos,Todas as idades (padronizado),1995,1.22,0,0,72,,
1928505,Câncer de esôfago,028 Câncer de esôfago,135,Brasil,Ambos,Todas as idades (padronizado),2015,4.73,0,0,28,,
1928507,D cardíaca hipertensiva,015 D cardíaca hipertensiva,135,Brasil,Ambos,Todas as idades (padronizado),1999,13.49,0,0,15,,
1928634,Meningite,042 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),2000,3.32,0,0,42,,
1928550,D pulmonar obstrutiva crônica,005 D pulmonar obstrutiva crônica,135,Brasil,Ambos,Todas as idades (padronizado),2014,30.3,0,0,5,1,20141
1928603,Câncer de pâncreas,025 Câncer de pâncreas,135,Brasil,Ambos,Todas as idades (padronizado),2015,5.47,0,0,25,,
1928663,D renal crônica,015 D renal crônica,135,Brasil,Ambos,Todas as idades (padronizado),1993,16.07,0,0,15,,
1928726,Esquistossomose,093 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),2000,0.43,0,0,93,,
1928844,Câncer de ovário,054 Câncer de ovário,135,Brasil,Ambos,Todas as idades (padronizado),2015,1.98,0,0,54,,
1928906,Hemoglobinopatias e anemias hemolíticas,068 Hemoglobinopatias e anemias hemolíticas,135,Brasil,Ambos,Todas as idades (padronizado),1991,1.43,0,0,68,,
1928937,Mieloma múltiplo,075 Mieloma múltiplo,135,Brasil,Ambos,Todas as idades (padronizado),1990,1.1,0,0,75,,
1928953,Fibrilação e flutter atrial,037 Fibrilação e flutter atrial,135,Brasil,Ambos,Todas as idades (padronizado),1995,4.54,0,0,37,,
1929001,Endocardite,069 Endocardite,135,Brasil,Ambos,Todas as idades (padronizado),2002,1.25,0,0,69,,
1929006,Exposição a forças mecânicas,072 Exposição a forças mecânicas,135,Brasil,Ambos,Todas as idades (padronizado),2011,1.19,0,0,72,,
1929059,Raiva,130 Raiva,135,Brasil,Ambos,Todas as idades (padronizado),2006,0,0,0,130,,
1929146,Meningite,063 Meningite,135,Brasil,Ambos,Todas as idades (padronizado),2013,1.46,0,0,63,,
1929157,Câncer de pâncreas,035 Câncer de pâncreas,135,Brasil,Ambos,Todas as idades (padronizado),1991,5,0,0,35,,
1929180,Out acidentes de transporte,081 Out acidentes de transporte,135,Brasil,Ambos,Todas as idades (padronizado),2014,0.83,0,0,81,,
1929201,Leucemia,035 Leucemia,135,Brasil,Ambos,Todas as idades (padronizado),2012,4.18,0,0,35,,
1929214,Tripanossomíase Africana,125 Tripanossomíase Africana,135,Brasil,Ambos,Todas as idades (padronizado),2017,0,0,0,125,,
1929240,Câncer de mama,019 Câncer de mama,135,Brasil,Ambos,Todas as idades (padronizado),2004,9.11,0,0,19,,
1929312,Outras neoplasias malignas,028 Outras neoplasias malignas,135,Brasil,Ambos,Todas as idades (padronizado),2001,5.21,0,0,28,,
1929379,Asma,047 Asma,135,Brasil,Ambos,Todas as idades (padronizado),1999,2.68,0,0,47,,
1929392,Cólon e câncer de reto,014 Cólon e câncer de reto,135,Brasil,Ambos,Todas as idades (padronizado),2014,10.19,0,0,14,,
1929454,Encefalite,101 Encefalite,135,Brasil,Ambos,Todas as idades (padronizado),2007,0.24,0,0,101,,
1929498,Câncer de esôfago,026 Câncer de esôfago,135,Brasil,Ambos,Todas as idades (padronizado),2011,5.06,0,0,26,,
1929590,D renal crônica,010 D renal crônica,135,Brasil,Ambos,Todas as idades (padronizado),2015,15.89,0,0,10,1,20151
1929615,"Câncer de traq, brônq pulmão","012 Câncer de traq, brônq pulmão",135,Brasil,Ambos,Todas as idades (padronizado),2017,14.43,0,0,12,,
1929659,Dengue,096 Dengue,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.28,0,0,96,,
1929816,Artrite reumatoide,099 Artrite reumatoide,135,Brasil,Ambos,Todas as idades (padronizado),2016,0.25,0,0,99,,
1929909,Otite média,126 Otite média,135,Brasil,Ambos,Todas as idades (padronizado),2004,0.01,0,0,126,,
1929956,Out ds infecciosas,081 Out ds infecciosas,135,Brasil,Ambos,Todas as idades (padronizado),2004,0.82,0,0,81,,
1929988,Leishmaniose,092 Leishmaniose,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.43,0,0,92,,
1930348,Out ds digestivas,051 Out ds digestivas,135,Brasil,Ambos,Todas as idades (padronizado),2017,2.18,0,0,51,,
1930366,Infecções por nematóides intestinais,121 Infecções por nematóides intestinais,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.01,0,0,121,,
1930389,Outras neoplasias,074 Outras neoplasias,135,Brasil,Ambos,Todas as idades (padronizado),1992,1.19,0,0,74,,
1930444,Parkinson,038 Parkinson,135,Brasil,Ambos,Todas as idades (padronizado),1994,4.56,0,0,38,,
1930449,Out transtornos neurológicos,083 Out transtornos neurológicos,135,Brasil,Ambos,Todas as idades (padronizado),2010,0.74,0,0,83,,
1930475,Câncer de estômago,016 Câncer de estômago,135,Brasil,Ambos,Todas as idades (padronizado),2012,10.3,0,0,16,,
1930489,Sarampo,124 Sarampo,135,Brasil,Ambos,Todas as idades (padronizado),2008,0.01,0,0,124,,
1930548,Encefalite,101 Encefalite,135,Brasil,Ambos,Todas as idades (padronizado),2008,0.23,0,0,101,,
1930561,Apendicite,085 Apendicite,135,Brasil,Ambos,Todas as idades (padronizado),2006,0.67,0,0,85,,
1930599,"Hérnia inguinal, femoral e abdominal","081 Hérnia inguinal, femoral e abdominal",135,Brasil,Ambos,Todas as idades (padronizado),1999,0.85,0,0,81,,
1930681,"Hérnia inguinal, femoral e abdominal","079 Hérnia inguinal, femoral e abdominal",135,Brasil,Ambos,Todas as idades (padronizado),2015,0.94,0,0,79,,
1930783,Ebola,129 Ebola,135,Brasil,Ambos,Todas as idades (padronizado),2006,0,0,0,129,,
1930823,Corpo estranho,052 Corpo estranho,135,Brasil,Ambos,Todas as idades (padronizado),2000,2.37,0,0,52,,
1930860,Esquistossomose,091 Esquistossomose,135,Brasil,Ambos,Todas as idades (padronizado),1995,0.55,0,0,91,,
1930985,Câncer de Laringe,049 Câncer de Laringe,135,Brasil,Ambos,Todas as idades (padronizado),2003,2.47,0,0,49,,
1931006,Alzheimer e outras demências,004 Alzheimer e outras demências,135,Brasil,Ambos,Todas as idades (padronizado),2014,34.66,0,0,4,1,20141
1931046,Afogamento,038 Afogamento,135,Brasil,Ambos,Todas as idades (padronizado),2007,4.01,0,0,38,,
1931059,Hemoglobinopatias e anemias hemolíticas,071 Hemoglobinopatias e anemias hemolíticas,135,Brasil,Ambos,Todas as idades (padronizado),1999,1.24,0,0,71,,
1931063,Endocardite,068 Endocardite,135,Brasil,Ambos,Todas as idades (padronizado),2011,1.29,0,0,68,,
1931077,Câncer de mama,020 Câncer de mama,135,Brasil,Ambos,Todas as idades (padronizado),2017,8.12,0,0,20,,
1931159,Intervenção jurídica,053 Intervenção jurídica,135,Brasil,Ambos,Todas as idades (padronizado),2016,2.17,0,0,53,,
1931164,Efeitos adversos de tratamento médico,056 Efeitos adversos de tratamento médico,135,Brasil,Ambos,Todas as idades (padronizado),2002,1.95,0,0,56,,
1931179,Mesotelioma,098 Mesotelioma,135,Brasil,Ambos,Todas as idades (padronizado),1992,0.42,0,0,98,,
1931188,Cisticercose,119 Cisticercose,135,Brasil,Ambos,Todas as idades (padronizado),2007,0.04,0,0,119,,
1931271,Leishmaniose,064 Leishmaniose,135,Brasil,Ambos,Todas as idades (padronizado),1995,1.62,0,0,64,,
1931273,Salmonella não tifoide invasiva (iNTS),109 Salmonella não tifoide invasiva (iNTS),135,Brasil,Ambos,Todas as idades (padronizado),2010,0.14,0,0,109,,
1931304,Câncer de fígado,030 Câncer de fígado,135,Brasil,Ambos,Todas as idades (padronizado),2009,4.7,0,0,30,,
1931407,Febre amarela,121 Febre amarela,135,Brasil,Ambos,Todas as idades (padronizado),1999,0.02,0,0,121,,
1931629,Out deficiências nutricionais,094 Out deficiências nutricionais,135,Brasil,Ambos,Todas as idades (padronizado),2011,0.38,0,0,94,,
1931643,Leishmaniose,076 Leishmaniose,135,Brasil,Ambos,Todas as idades (padronizado),1998,1.07,0,0,76,,
1931693,Cólon e câncer de reto,021 Cólon e câncer de reto,135,Brasil,Ambos,Todas as idades (padronizado),1991,8.73,0,0,21,,
1931793,Out transtornos musculoesqueléticos,070 Out transtornos musculoesqueléticos,135,Brasil,Ambos,Todas as idades (padronizado),2008,1.18,0,0,70,,
1931831,D cerebrovascular,002 D cerebrovascular,135,Brasil,Ambos,Todas as idades (padronizado),2002,81.47,0,0,2,1,20021
1932107,Leucemia,036 Leucemia,135,Brasil,Ambos,Todas as idades (padronizado),1993,4.71,0,0,36,,
1932139,Íleo paralítico e obstrução intestinal,043 Íleo paralítico e obstrução intestinal,135,Brasil,Ambos,Todas as idades (padronizado),2000,3.23,0,0,43,,
1932181,Cólon e câncer de reto,020 Cólon e câncer de reto,135,Brasil,Ambos,Todas as idades (padronizado),1997,9.64,0,0,20,,
1933001,Desnutrição protéico-calórica,017 Desnutrição protéico-calórica,135,Brasil,Ambos,Todas as idades (padronizado),1990,11.44,0,0,17,,
1932277,Alzheimer e outras demências,005 Alzheimer e outras demências,135,Brasil,Ambos,Todas as idades (padronizado),2006,35.38,0,0,5,1,20061
1932348,Esclerose múltipla,103 Esclerose múltipla,135,Brasil,Ambos,Todas as idades (padronizado),2005,0.18,0,0,103,,
1932400,Leucemia,037 Leucemia,135,Brasil,Ambos,Todas as idades (padronizado),1991,4.72,0,0,37,,
1932543,Câncer de pâncreas,035 Câncer de pâncreas,135,Brasil,Ambos,Todas as idades (padronizado),1992,5.02,0,0,35,,
1932587,Câncer de ovário,054 Câncer de ovário,135,Brasil,Ambos,Todas as idades (padronizado),2014,1.96,0,0,54,,
1932704,Tripanossomíase Africana,130 Tripanossomíase Africana,135,Brasil,Ambos,Todas as idades (padronizado),2011,0,0,0,130,,
1932737,Hemoglobinopatias e anemias hemolíticas,072 Hemoglobinopatias e anemias hemolíticas,135,Brasil,Ambos,Todas as idades (padronizado),2002,1.19,0,0,72,,
1932867,Câncer de tireoide,088 Câncer de tireoide,135,Brasil,Ambos,Todas as idades (padronizado),2017,0.49,0,0,88,,
1932916,Transtornos relacionados ao uso de álcool,032 Transtornos relacionados ao uso de álcool,135,Brasil,Ambos,Todas as idades (padronizado),2003,4.65,0,0,32,,
1933260,Encefalite,099 Encefalite,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.26,0,0,99,,
1933101,Pancreatite,059 Pancreatite,135,Brasil,Ambos,Todas as idades (padronizado),2000,1.91,0,0,59,,
1933228,Dengue,128 Dengue,135,Brasil,Ambos,Todas as idades (padronizado),1990,0.01,0,0,128,,
1933267,Endocardite,066 Endocardite,135,Brasil,Ambos,Todas as idades (padronizado),2015,1.32,0,0,66,,
1933281,HIV/AIDS,027 HIV/AIDS,135,Brasil,Ambos,Todas as idades (padronizado),1991,6.9,0,0,27,,
1933351,Encefalite,095 Encefalite,135,Brasil,Ambos,Todas as idades (padronizado),1990,0.47,0,0,95,,
1933355,Transtornos relacionados ao uso de álcool,029 Transtornos relacionados ao uso de álcool,135,Brasil,Ambos,Todas as idades (padronizado),2011,4.62,0,0,29,,
1933389,Alzheimer e outras demências,004 Alzheimer e outras demências,135,Brasil,Ambos,Todas as idades (padronizado),2012,34.78,0,0,4,1,20121
1933448,Out acidentes de transporte,077 Out acidentes de transporte,135,Brasil,Ambos,Todas as idades (padronizado),2009,0.97,0,0,77,,
1933649,Linfoma não Hodgkin,044 Linfoma não Hodgkin,135,Brasil,Ambos,Todas as idades (padronizado),2011,2.88,0,0,44,,
1933711,Doenças do aparelho digestivo alto,043 Doenças do aparelho digestivo alto,135,Brasil,Ambos,Todas as idades (padronizado),2016,2.59,0,0,43,,
1933778,Efeitos adversos de tratamento médico,062 Efeitos adversos de tratamento médico,135,Brasil,Ambos,Todas as idades (padronizado),2015,1.5,0,0,62,,
1933788,Câncer de pele não melanoma,067 Câncer de pele não melanoma,135,Brasil,Ambos,Todas as idades (padronizado),2015,1.26,0,0,67,,
1933802,Câncer renal,071 Câncer renal,135,Brasil,Ambos,Todas as idades (padronizado),1993,1.34,0,0,71,,
1934192,Ebola,130 Ebola,135,Brasil,Ambos,Todas as idades (padronizado),1998,0,0,0,130,,
1933852,Outras neoplasias malignas,027 Outras neoplasias malignas,135,Brasil,Ambos,Todas as idades (padronizado),2014,4.91,0,0,27,,
1933907,Out ds respiratórias crônicas,091 Out ds respiratórias crônicas,135,Brasil,Ambos,Todas as idades (padronizado),1992,0.59,0,0,91,,
1933911,Pancreatite,051 Pancreatite,135,Brasil,Ambos,Todas as idades (padronizado),2013,2.15,0,0,51,,
1933958,Out ds respiratórias crônicas,087 Out ds respiratórias crônicas,135,Brasil,Ambos,Todas as idades (padronizado),1995,0.66,0,0,87,,
1934001,Conflict and terrorism,132 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),2011,0,0,0,132,,
1934175,Out ds tropicais negligenciadas,115 Out ds tropicais negligenciadas,135,Brasil,Ambos,Todas as idades (padronizado),1994,0.08,0,0,115,,
1934179,Câncer de próstata,019 Câncer de próstata,135,Brasil,Ambos,Todas as idades (padronizado),1991,9.33,0,0,19,,
1934277,D de Chagas,040 D de Chagas,135,Brasil,Ambos,Todas as idades (padronizado),2005,3.65,0,0,40,,
1934303,Câncer de estômago,015 Câncer de estômago,135,Brasil,Ambos,Todas as idades (padronizado),2017,9.27,0,0,15,,
1934321,Febre amarela,127 Febre amarela,135,Brasil,Ambos,Todas as idades (padronizado),1994,0.01,0,0,127,,
1934378,D reumática cardíaca,068 D reumática cardíaca,135,Brasil,Ambos,Todas as idades (padronizado),2017,1.19,0,0,68,,
1934418,HIV/AIDS,022 HIV/AIDS,135,Brasil,Ambos,Todas as idades (padronizado),2014,6.85,0,0,22,,
1935010,Tuberculose,025 Tuberculose,135,Brasil,Ambos,Todas as idades (padronizado),1992,7.3,0,0,25,,
1934526,D pulmonar intersticial e sarcoidose pulmonar,079 D pulmonar intersticial e sarcoidose pulmonar,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.97,0,0,79,,
1934582,Câncer de lábio e cavidade oral,048 Câncer de lábio e cavidade oral,135,Brasil,Ambos,Todas as idades (padronizado),2003,2.51,0,0,48,,
1934667,Mesotelioma,094 Mesotelioma,135,Brasil,Ambos,Todas as idades (padronizado),2006,0.37,0,0,94,,
1934693,Sarampo,124 Sarampo,135,Brasil,Ambos,Todas as idades (padronizado),2000,0.01,0,0,124,,
1934702,Cólon e câncer de reto,018 Cólon e câncer de reto,135,Brasil,Ambos,Todas as idades (padronizado),2004,10.5,0,0,18,,
1934728,Câncer de pâncreas,032 Câncer de pâncreas,135,Brasil,Ambos,Todas as idades (padronizado),1997,4.95,0,0,32,,
1934780,Out ds da pele e tecidos subcutâneos,110 Out ds da pele e tecidos subcutâneos,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.12,0,0,110,,
1934815,Exposição a forças mecânicas,073 Exposição a forças mecânicas,135,Brasil,Ambos,Todas as idades (padronizado),2013,1.15,0,0,73,,
1934860,D pulmonar obstrutiva crônica,004 D pulmonar obstrutiva crônica,135,Brasil,Ambos,Todas as idades (padronizado),1993,53.65,0,0,4,1,19931
1934894,Out ferimentos não intencionais,058 Out ferimentos não intencionais,135,Brasil,Ambos,Todas as idades (padronizado),1990,2.17,0,0,58,,
1934904,D do neurônio motor,091 D do neurônio motor,135,Brasil,Ambos,Todas as idades (padronizado),2007,0.45,0,0,91,,
1934929,Câncer de nasofaringe,104 Câncer de nasofaringe,135,Brasil,Ambos,Todas as idades (padronizado),1991,0.21,0,0,104,,
1934955,Ds ginecológicas,114 Ds ginecológicas,135,Brasil,Ambos,Todas as idades (padronizado),2006,0.08,0,0,114,,
1934995,Afogamento,028 Afogamento,135,Brasil,Ambos,Todas as idades (padronizado),1990,6.54,0,0,28,,
1935167,Violência interpessoal,006 Violência interpessoal,135,Brasil,Ambos,Todas as idades (padronizado),2010,27.92,0,0,6,1,20101
1935304,Endocardite,068 Endocardite,135,Brasil,Ambos,Todas as idades (padronizado),2004,1.24,0,0,68,,
1935308,HIV/AIDS,021 HIV/AIDS,135,Brasil,Ambos,Todas as idades (padronizado),1999,8.58,0,0,21,,
1935355,Leucemia,035 Leucemia,135,Brasil,Ambos,Todas as idades (padronizado),1999,4.54,0,0,35,,
1935366,Salmonella não tifoide invasiva (iNTS),108 Salmonella não tifoide invasiva (iNTS),135,Brasil,Ambos,Todas as idades (padronizado),2013,0.13,0,0,108,,
1935385,Melanoma maligno da pele,077 Melanoma maligno da pele,135,Brasil,Ambos,Todas as idades (padronizado),2012,0.98,0,0,77,,
1935409,Esclerose múltipla,104 Esclerose múltipla,135,Brasil,Ambos,Todas as idades (padronizado),2016,0.17,0,0,104,,
1935545,Outras neoplasias malignas,028 Outras neoplasias malignas,135,Brasil,Ambos,Todas as idades (padronizado),2007,5.08,0,0,28,,
1935629,Equinococose cística,129 Equinococose cística,135,Brasil,Ambos,Todas as idades (padronizado),1996,0,0,0,129,,
1935631,Ds urinárias e infertilidade masculina,022 Ds urinárias e infertilidade masculina,135,Brasil,Ambos,Todas as idades (padronizado),2010,6.67,0,0,22,,
1935728,"Câncer de traq, brônq pulmão","013 Câncer de traq, brônq pulmão",135,Brasil,Ambos,Todas as idades (padronizado),1994,16.23,0,0,13,,
1935747,Distúrbios alimentares,126 Distúrbios alimentares,135,Brasil,Ambos,Todas as idades (padronizado),2014,0,0,0,126,,
1935789,Outras neoplasias malignas,027 Outras neoplasias malignas,135,Brasil,Ambos,Todas as idades (padronizado),2015,4.92,0,0,27,,
1935959,Sarampo,120 Sarampo,135,Brasil,Ambos,Todas as idades (padronizado),1999,0.02,0,0,120,,
1935967,Calor ambiental e exposição ao frio,102 Calor ambiental e exposição ao frio,135,Brasil,Ambos,Todas as idades (padronizado),2003,0.19,0,0,102,,
1936000,Câncer renal,070 Câncer renal,135,Brasil,Ambos,Todas as idades (padronizado),1995,1.35,0,0,70,,
1936125,"Hérnia inguinal, femoral e abdominal","081 Hérnia inguinal, femoral e abdominal",135,Brasil,Ambos,Todas as idades (padronizado),1997,0.86,0,0,81,,
1936211,Calor ambiental e exposição ao frio,103 Calor ambiental e exposição ao frio,135,Brasil,Ambos,Todas as idades (padronizado),1998,0.25,0,0,103,,
1936340,Varicela e herpes zoster,106 Varicela e herpes zoster,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.15,0,0,106,,
1936377,HIV/AIDS,021 HIV/AIDS,135,Brasil,Ambos,Todas as idades (padronizado),2010,7.3,0,0,21,,
1936465,D pulmonar obstrutiva crônica,005 D pulmonar obstrutiva crônica,135,Brasil,Ambos,Todas as idades (padronizado),2009,33.84,0,0,5,1,20091
1936547,Ds biliares e da vesícula biliar,048 Ds biliares e da vesícula biliar,135,Brasil,Ambos,Todas as idades (padronizado),1994,2.74,0,0,48,,
1936692,"Distúrbios endócrin, metabólic, sanguín e imunoló","054 Distúrbios endócrin, metabólic, sanguín e imunoló",135,Brasil,Ambos,Todas as idades (padronizado),1995,2.17,0,0,54,,
1936712,Artrite reumatoide,099 Artrite reumatoide,135,Brasil,Ambos,Todas as idades (padronizado),2015,0.24,0,0,99,,
1936715,Out ds infecciosas intestinais,123 Out ds infecciosas intestinais,135,Brasil,Ambos,Todas as idades (padronizado),1992,0.03,0,0,123,,
1936726,Ds sexualmente transmissíveis exceto HIV,070 Ds sexualmente transmissíveis exceto HIV,135,Brasil,Ambos,Todas as idades (padronizado),2014,1.2,0,0,70,,
1937251,D inflamatória intestinal,093 D inflamatória intestinal,135,Brasil,Ambos,Todas as idades (padronizado),1997,0.42,0,0,93,,
1936769,Out ds infecciosas,084 Out ds infecciosas,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.72,0,0,84,,
1936852,Ebola,130 Ebola,135,Brasil,Ambos,Todas as idades (padronizado),1999,0,0,0,130,,
1936881,Anomalias congênitas,013 Anomalias congênitas,135,Brasil,Ambos,Todas as idades (padronizado),2003,13.68,0,0,13,,
1936953,Febre amarela,127 Febre amarela,135,Brasil,Ambos,Todas as idades (padronizado),1995,0.01,0,0,127,,
1937017,D cardíaca valvular não reumática,056 D cardíaca valvular não reumática,135,Brasil,Ambos,Todas as idades (padronizado),2010,1.76,0,0,56,,
1937079,Hemoglobinopatias e anemias hemolíticas,072 Hemoglobinopatias e anemias hemolíticas,135,Brasil,Ambos,Todas as idades (padronizado),2001,1.21,0,0,72,,
1937094,Linfoma não Hodgkin,044 Linfoma não Hodgkin,135,Brasil,Ambos,Todas as idades (padronizado),1998,3.12,0,0,44,,
1937132,Conflict and terrorism,125 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),2014,0,0,0,125,,
1937163,Exposição a forças mecânicas,066 Exposição a forças mecânicas,135,Brasil,Ambos,Todas as idades (padronizado),2005,1.37,0,0,66,,
1937178,Parkinson,037 Parkinson,135,Brasil,Ambos,Todas as idades (padronizado),2004,4.29,0,0,37,,
1937181,Otite média,126 Otite média,135,Brasil,Ambos,Todas as idades (padronizado),2005,0.01,0,0,126,,
1937200,D cardíaca valvular não reumática,066 D cardíaca valvular não reumática,135,Brasil,Ambos,Todas as idades (padronizado),1994,1.62,0,0,66,,
1937234,Out ds digestivas,052 Out ds digestivas,135,Brasil,Ambos,Todas as idades (padronizado),2015,2.13,0,0,52,,
1937507,Glomerulonefrite aguda,118 Glomerulonefrite aguda,135,Brasil,Ambos,Todas as idades (padronizado),2001,0.06,0,0,118,,
1937572,Violência interpessoal,006 Violência interpessoal,135,Brasil,Ambos,Todas as idades (padronizado),2009,27.83,0,0,6,1,20091
1937660,Apendicite,085 Apendicite,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.67,0,0,85,,
1937676,Ds urinárias e infertilidade masculina,022 Ds urinárias e infertilidade masculina,135,Brasil,Ambos,Todas as idades (padronizado),2011,7.1,0,0,22,,
1937718,Fibrilação e flutter atrial,029 Fibrilação e flutter atrial,135,Brasil,Ambos,Todas as idades (padronizado),2013,4.62,0,0,29,,
1937855,D cardíaca hipertensiva,016 D cardíaca hipertensiva,135,Brasil,Ambos,Todas as idades (padronizado),1992,14.76,0,0,16,,
1937857,Ds diarreicas,008 Ds diarreicas,135,Brasil,Ambos,Todas as idades (padronizado),1990,29.2,0,0,8,1,19901
1937916,Aneurisma da aorta,033 Aneurisma da aorta,135,Brasil,Ambos,Todas as idades (padronizado),2007,4.51,0,0,33,,
1937934,Quedas,021 Quedas,135,Brasil,Ambos,Todas as idades (padronizado),2006,6.97,0,0,21,,
1937999,Infeções de vias aéreas superiores,116 Infeções de vias aéreas superiores,135,Brasil,Ambos,Todas as idades (padronizado),2011,0.05,0,0,116,,
1938101,Intervenção jurídica,125 Intervenção jurídica,135,Brasil,Ambos,Todas as idades (padronizado),1994,0.02,0,0,125,,
1938121,Ebola,129 Ebola,135,Brasil,Ambos,Todas as idades (padronizado),2013,0,0,0,129,,
1938136,Infeções de vias aéreas superiores,116 Infeções de vias aéreas superiores,135,Brasil,Ambos,Todas as idades (padronizado),2007,0.06,0,0,116,,
1938268,Endocardite,076 Endocardite,135,Brasil,Ambos,Todas as idades (padronizado),1992,1.11,0,0,76,,
1938277,Doenças do aparelho digestivo alto,042 Doenças do aparelho digestivo alto,135,Brasil,Ambos,Todas as idades (padronizado),2007,3.24,0,0,42,,
1938305,Infeções de vias aéreas superiores,116 Infeções de vias aéreas superiores,135,Brasil,Ambos,Todas as idades (padronizado),2008,0.06,0,0,116,,
1938309,Out ferimentos não intencionais,064 Out ferimentos não intencionais,135,Brasil,Ambos,Todas as idades (padronizado),2015,1.47,0,0,64,,
1938331,Intoxicação,099 Intoxicação,135,Brasil,Ambos,Todas as idades (padronizado),2002,0.26,0,0,99,,
1938373,Quedas,023 Quedas,135,Brasil,Ambos,Todas as idades (padronizado),2003,6.9,0,0,23,,
1938395,Acidentes de trânsito,008 Acidentes de trânsito,135,Brasil,Ambos,Todas as idades (padronizado),2017,20.39,0,0,8,1,20171
1938442,Infecções por nematóides intestinais,120 Infecções por nematóides intestinais,135,Brasil,Ambos,Todas as idades (padronizado),1990,0.06,0,0,120,,
1938446,Varicela e herpes zoster,105 Varicela e herpes zoster,135,Brasil,Ambos,Todas as idades (padronizado),2013,0.17,0,0,105,,
1938567,Artrite reumatoide,098 Artrite reumatoide,135,Brasil,Ambos,Todas as idades (padronizado),2008,0.27,0,0,98,,
1938587,Cardiomiopatia e miocardite,016 Cardiomiopatia e miocardite,135,Brasil,Ambos,Todas as idades (padronizado),2002,11.79,0,0,16,,
1938678,Cardiomiopatia e miocardite,017 Cardiomiopatia e miocardite,135,Brasil,Ambos,Todas as idades (padronizado),1998,13.11,0,0,17,,
1941757,Apendicite,084 Apendicite,135,Brasil,Ambos,Todas as idades (padronizado),2009,0.68,0,0,84,,
1938804,D cardíaca valvular não reumática,063 D cardíaca valvular não reumática,135,Brasil,Ambos,Todas as idades (padronizado),2000,1.63,0,0,63,,
1938824,Hepatite,083 Hepatite,135,Brasil,Ambos,Todas as idades (padronizado),1993,0.81,0,0,83,,
1938843,Out transtornos musculoesqueléticos,077 Out transtornos musculoesqueléticos,135,Brasil,Ambos,Todas as idades (padronizado),1994,1.09,0,0,77,,
1938923,Câncer de fígado,032 Câncer de fígado,135,Brasil,Ambos,Todas as idades (padronizado),2004,4.71,0,0,32,,
1938952,D reumática cardíaca,055 D reumática cardíaca,135,Brasil,Ambos,Todas as idades (padronizado),1996,2.14,0,0,55,,
1938968,Epilepsia,071 Epilepsia,135,Brasil,Ambos,Todas as idades (padronizado),2012,1.18,0,0,71,,
1938969,Câncer de Laringe,048 Câncer de Laringe,135,Brasil,Ambos,Todas as idades (padronizado),1991,2.61,0,0,48,,
1938974,Conflict and terrorism,125 Conflict and terrorism,135,Brasil,Ambos,Todas as idades (padronizado),2010,0,0,0,125,,
1939127,Glomerulonefrite aguda,119 Glomerulonefrite aguda,135,Brasil,Ambos,Todas as idades (padronizado),2009,0.03,0,0,119,,
